@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Remove-R30-weka.filters.unsupervised.attribute.Remove-R2-3,6-9,11'

@attribute AvgCaptionLen numeric
@attribute stat_StdPhotoDis numeric
@attribute AvgPhotoDis numeric
@attribute MeanPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute label {1,-1}

@data
56.111111,0.077187,0.204516,7.019143,1,0.998549,0.185185,7.704873,2.947703,-1.795484,0.037144,0.222222,2.018407,0.69306,0.69306,1.333333,1,0,3,1,1,0.222222,1
47.296296,0.088018,0.286972,7.806487,0.794118,3.475345,0.111111,3.052745,2.752221,-1.713028,0.066134,0.418798,0.437116,0.397191,0.369466,0,4.333333,0,3,3,3,0.7,1
49.081081,0.117762,0.366437,8.605555,0.528571,10.619956,0.162162,3.490933,1.926544,-1.633563,0.17516,1.300635,0.438083,0.354247,0.335141,2.5,3.75,1,10,8,8,2,1
45.387755,0.087606,0.285818,7.556369,0.924528,3.009134,0.095238,3.781128,2.729787,-1.714182,0.104709,0.408773,0.517795,0.254594,0.169677,0.714286,0.714286,2.25,7,7,4,1.2,1
51.73913,0.06067,0.133309,7.368367,0.884615,1.040918,0.246377,7.176727,2.215735,-1.866691,0.185925,0.961947,1.151216,0.60047,0.466267,1.555556,1.625,1.25,9,8,8,1.3,1
52.858333,0.054278,0.264622,7.60493,0.895522,2.725257,0.069444,4.204175,2.913439,-1.735378,0.15649,0.33399,0.44258,0.415836,0.259898,1.321429,2,1.1,28,10,10,2.1,1
27.882353,0.095471,0.185942,8.25012,0.62963,1.146409,0.137255,6.986007,2.646019,-1.814058,0.04821,0.523875,0.694244,0.600764,0.564995,2.4,1,0,5,2,2,0.2,1
61.814815,0.093025,0.394987,7.918933,0.794118,10.950744,0.098765,3.059378,2.602086,-1.605013,0.054344,0.519772,0.317899,0.272044,0.269799,3,4.5,0.5,4,2,2,0.4,1
51.722222,0.0749,0.266503,7.904315,0.782609,3.062395,0.083333,3.742666,2.713737,-1.733497,0.060046,0.466806,0.313875,0.289329,0.271834,11,0.333333,0,3,3,3,0.3,1
57.416667,0.064294,0.311806,7.587856,0.923077,2.921553,0.092593,4.358965,3.006533,-1.688194,0.048592,0.166654,0.69306,0.533607,0.233855,1.8,1.8,0,5,5,2,0.2,1
46,0.06929,0.270065,7.861095,0.810811,2.771951,0.111111,3.331285,2.661221,-1.729935,0.065661,0.529244,0.634125,0.369626,0.2942,1.666667,2.166667,7,6,6,3,1.1,1
38.047619,0.078774,0.192349,7.605203,0.875,1.157291,0.174603,6.011935,2.6655,-1.807651,0.125995,0.518513,1.143443,0.562007,0.529121,1.2,2.2,2.5,5,5,4,0.3,1
39.685185,0.060512,0.398237,8.005806,0.830769,10.992846,0.067901,3.485562,2.31795,-1.601763,0.065409,0.939832,0.229634,0.153089,0.151703,3.166667,5,4.333333,6,3,3,1,1
37.766667,0.070283,0.264774,7.804139,0.810811,0.947841,0.177778,7.354406,2.653645,-1.735226,0.152441,0.53177,1.232474,0.660881,0.282375,1.5,0.6,1.8,8,5,5,0.6,1
43.407407,0.079507,0.29825,7.548646,0.931034,1.576665,0.067901,6.48483,2.827909,-1.70175,0.055675,0.329862,0.255756,0.218558,0.140886,2.666667,0.333333,0,6,3,2,0.5,1
50.380952,0.132382,0.171043,7.757082,0.875,0.449943,0.142857,26.577947,2.321625,-1.828957,0.076036,0.806143,0.644968,0.528038,0.452947,3.333333,3.333333,3.333333,3,3,3,0.9,1
66.185567,0.104375,0.210853,7.334733,0.946341,6.690609,0.175258,4.191645,2.010171,-1.789147,0.558634,1.240416,0.763083,0.712036,0.655061,3.217391,4.5,2.888889,46,36,36,5.9,1
46.258065,0.106873,0.352919,7.728298,0.885714,12.990723,0.12043,4.039148,2.115828,-1.647081,0.307375,1.116251,0.418298,0.253686,0.223831,2.727273,3.75,3.363636,33,28,22,4.6,1
50.227273,0.074885,0.297013,7.225657,1,1.173797,0.166667,7.021486,2.972715,-1.702987,0.092534,0.204785,0.550475,0.536461,0.308045,1.5,2.25,2.333333,6,4,3,0.3,1
35.851852,0.056176,0.144255,7.75732,0.84375,3.646457,0.111111,3.418475,2.213859,-1.855745,0.070342,1.00378,0.880729,0.46204,0.375881,1.6,3,3,10,2,2,1.4,1
39.933333,0.045643,0.107926,7.554974,0.833333,1.238908,0.155556,6.130098,2.411028,-1.892074,0.051577,0.741103,0.384503,0.37665,0.369626,0,3,0.5,3,2,2,1.2,1
56.96,0.053643,0.346435,8.002867,0.833333,3.146867,0.093333,3.711825,2.886713,-1.653565,0.026576,0.314633,0.321467,0.264412,0.249502,8.5,2.5,0,4,2,1,0.3,1
46.419355,0.093812,0.245086,7.522744,0.885714,7.003602,0.139785,3.158887,2.571735,-1.754914,0.120465,0.601075,0.703108,0.683236,0.393173,1,0,1,8,6,6,0.9,1
28.6,0.0921,0.199231,7.156031,1,2.057306,0.222222,3.155597,2.519816,-1.800769,0.172778,0.60872,0.726545,0.588399,0.403681,0.857143,1.285714,1.5,7,7,4,0.6,1
52.777778,0.085013,0.245786,7.652885,0.9,3.136738,0.061728,4.828666,2.495425,-1.754214,0.056054,0.686706,0.34653,0.336401,0.212313,3.25,1.333333,2,4,3,3,0.4,1
42.941176,0.099995,0.23396,6.951419,1,2.077387,0.196078,3.415052,2.555269,-1.76604,0.098982,0.563145,0.840074,0.510204,0.462936,1.25,5.333333,2.333333,4,3,3,0.6,1
42.385965,0.120352,0.336207,7.6339,0.850746,10.186187,0.122807,3.002768,2.290672,-1.663793,0.185099,0.877862,0.454991,0.310583,0.304332,3.4,3.777778,4.111111,10,9,9,1.7,1
33.433333,0.085193,0.309617,7.635529,0.909091,1.356259,0.1,4.783477,2.84987,-1.690383,0.076558,0.344099,0.347195,0.306907,0.2942,1.5,0,0.5,4,4,2,0.5,1
52.425532,0.082256,0.308081,7.551075,0.886792,5.492544,0.070922,4.077759,2.953532,-1.691919,0.059821,0.220993,0.463752,0.376664,0.193666,1.25,5,4,4,3,3,0.5,1
47.201439,0.1238,0.341466,7.839453,0.796562,9.478903,0.1247,4.104875,1.897119,-1.658534,0.410752,1.322583,0.347716,0.279869,0.189164,3.101266,3.315789,4.896552,79,38,29,9.4,1
32.135135,0.06211,0.091827,7.463618,0.770833,1.229371,0.279279,6.842868,1.9369,-1.908173,0.427117,1.301315,1.192701,0.870953,0.289842,1,0.692308,0.8,16,13,10,2.9,1
48.538462,0.103973,0.188928,7.357005,0.928571,1.088338,0.282051,5.102069,2.521225,-1.811072,0.132852,0.586756,0.790605,0.639551,0.521307,1.166667,0.6,2,6,5,2,0.7,1
50.486486,0.105107,0.221846,7.312167,0.917355,7.076991,0.1997,3.777963,2.062489,-1.778154,0.496091,1.172996,1.462323,0.446444,0.421161,2.264368,1.59375,4.214286,87,32,28,9.3,1
40.363636,0.091029,0.198389,7.810289,0.846154,0.624625,0.181818,20.565122,2.754442,-1.801611,0.04274,0.39861,0.841474,0.756018,0.504036,0.5,0.5,1,2,2,2,0.4,1
34.055556,0.080263,0.290489,7.861252,0.857143,4.351128,0.092593,3.643927,2.831402,-1.709511,0.028508,0.361637,0.655826,0.34653,0.320419,1.666667,0,7,3,1,1,0.3,1
68.818182,0.032448,0.262522,7.204003,1,1.01584,0.212121,5.178012,2.670951,-1.737478,0.043756,0.482715,0.974923,0.567049,0.536461,2.25,2,11,4,2,2,0.4,1
60.684211,0.087984,0.328628,7.560588,1,1.272456,0.105263,4.681954,2.747801,-1.671372,0.026482,0.445243,0.637392,0.621165,0.432559,1.5,2.5,0,2,2,2,0.2,1
44.833333,0.091451,0.224442,7.922338,0.75,1.366294,0.097222,5.400406,2.29128,-1.775558,0.044471,0.82306,0.594492,0.422866,0.3215,0.428571,1,1,7,2,2,1,1
57.542373,0.1009,0.363326,7.755185,0.855072,9.846831,0.146893,3.072214,2.124791,-1.636674,0.209667,1.111729,0.494514,0.249924,0.245013,3.090909,1.909091,1.25,11,11,8,1.9,1
57.45,0.082129,0.388906,7.682732,0.833333,1.577516,0.216667,5.807143,2.888775,-1.611094,0.111696,0.32108,0.571575,0.545797,0.526409,2,2.5,2.5,5,4,4,0.5,1
46.921569,0.094131,0.269602,7.660614,0.836066,6.490408,0.196078,5.867058,2.619867,-1.730398,0.272061,0.544093,1.081401,0.828159,0.786473,1.210526,1.210526,1.888889,19,19,9,0.9,1
55.769231,0.054509,0.267324,7.267924,0.928571,1.474333,0.205128,4.348975,2.7296,-1.732676,0.06901,0.445354,1.264403,0.869193,0.762555,2,3.5,0,5,2,2,0.2,1
35.588235,0.142697,0.189877,7.757173,0.73913,0.695099,0.215686,21.582605,2.025205,-1.810123,0.181825,1.048126,1.041365,0.96136,0.801019,0.125,0.4,0,8,5,3,0.1,1
45.444444,0.074739,0.243962,7.21188,0.931034,2.810108,0.148148,5.773928,2.781215,-1.756038,0.176465,0.364551,0.908181,0.20925,0.149011,0.416667,1.4,0.333333,12,10,3,1.9,1
45.777778,0.073604,0.213348,7.276173,1,1.618757,0.166667,4.235534,2.7912,-1.786652,0.093824,0.38435,0.778155,0.720103,0.476848,4.666667,0.333333,0,3,3,3,0.2,1
34.416667,0.080731,0.279757,7.462854,0.9,2.863001,0.12037,5.423985,2.697711,-1.720243,0.127727,0.47729,1.362271,0.196083,0.173265,0.666667,1,1.5,9,2,2,1.1,1
42.705882,0.060361,0.1518,7.600413,0.829268,1.167083,0.205882,7.246411,2.240054,-1.8482,0.220452,0.970552,0.744701,0.519176,0.294364,3.166667,1,1.5,12,8,6,1.8,1
39.75,0.138346,0.280493,7.494323,0.941176,1.438538,0.083333,6.936303,2.713844,-1.719507,0.009175,0.448445,0.720942,0.389846,0.389846,4,0,0,2,1,1,0.3,1
51.396825,0.146804,0.242818,7.366334,0.926471,2.648082,0.195767,5.050151,1.888387,-1.757182,0.321699,1.282036,1.498685,0.84301,0.433442,2.333333,3.363636,2.818182,33,22,22,3.3,1
63.909091,0.061471,0.393035,7.400506,1,1.78032,0.151515,3.735223,3.008695,-1.606965,0.015548,0.170234,0.567049,0.567049,0.550475,14,1,17,2,2,2,0.1,-1
41.25,0.061818,0.341521,7.432692,0.941176,1.371929,0.083333,6.084083,2.932202,-1.658479,0.008243,0.260295,0.406483,0.378451,0.378451,0,0,0,2,1,1,0.1,-1
73.714286,0.071014,0.3902,8.034787,0.777778,1.27358,0.142857,3.530472,3.086049,-1.6098,0,0.088053,0.891078,0.865032,0.865032,1,3,0,1,1,1,0.111111,-1
32.875,0.063344,0.382024,8.369053,0.615385,1.155315,0.125,5.813884,3.044913,-1.617976,0,0.124379,0.70622,0.559961,0.513664,1,9,9,1,1,1,0.1,-1
54.916667,0.096161,0.29262,7.725862,0.923077,1.380069,0.138889,6.190036,2.828781,-1.70738,0.017147,0.343555,1.009204,0.519795,0.491756,1,1.5,5,2,2,1,0.2,-1
46.76,0.080702,0.269244,7.716556,0.833333,2.838187,0.106667,3.419108,2.958606,-1.730756,0.053973,0.207504,0.443552,0.336752,0.317157,2.666667,1,3.5,3,3,2,0.2,-1
29.666667,0.066695,0.28004,7.686081,0.818182,2.022713,0.185185,3.474379,2.965957,-1.71996,0.035988,0.206216,0.759148,0.69306,0.683621,1.5,2,0,2,2,1,0.2,-1
41.181818,0.098338,0.330986,7.653801,0.846154,1.850608,0.090909,3.312551,2.958543,-1.669014,0,0.208506,0.567049,0.550475,0.550475,0,0,0,1,1,1,0.1,-1
39.888889,0.082152,0.28347,7.354523,0.9,1.558441,0.148148,3.727161,2.98477,-1.71653,0.01294,0.187135,0.655675,0.627751,0.605454,1,1,1,2,1,1,0.1,-1
92.666667,0.05101,0.340639,8.50176,0.666667,1.244023,0.166667,6.904978,3.058814,-1.659361,0,0.111111,1.039591,1.039591,1.009204,5,4,3,1,1,1,0.111111,-1
56.125,0.064951,0.296115,7.980682,0.727273,1.121276,0.208333,4.124747,2.903702,-1.703885,0.033256,0.269841,0.756903,0.737634,0.681136,1,3,3,3,1,1,0.2,-1
87.25,0.092818,0.369334,7.601134,1,0.856889,0.125,6.035418,3.057476,-1.630666,0,0.116664,0.779693,0.756903,0.70622,0,3,0,1,1,1,0.125,-1
46.357143,0.082706,0.327386,8.018558,0.823529,1.104437,0.071429,7.594291,2.936043,-1.672614,0,0.243762,0.445539,0.445539,0.432516,0,6,0,1,1,1,0.1,-1
24.6,0.086196,0.365431,7.434918,0.909091,1.129517,0.1,9.279386,2.928213,-1.634569,0,0.248146,0.520792,0.495661,0.432062,0,0,0,1,1,1,0.1,-1
30.4,0.069863,0.340888,8.150121,0.833333,0.865394,0.1,12.155942,2.855905,-1.659112,0,0.314322,0.590107,0.544909,0.480246,1,0,1,1,1,1,0.3,-1
59.5,0.075352,0.295618,7.971233,0.769231,1.404475,0.1,3.096791,2.867634,-1.704382,0,0.309516,0.623754,0.590107,0.55444,0,3,2,1,1,1,0.2,-1
64.333333,0.03706,0.23126,7.561974,1,1.198474,0.111111,3.323168,2.905765,-1.76874,0,0.266249,0.69306,0.69306,0.655675,1,0,0,1,1,1,0.111111,-1
33.166667,0.091723,0.387575,8.544675,0.545455,1.979049,0.166667,3.663444,2.908695,-1.612425,0,0.252732,1.039591,0.941626,0.908181,2,2,0,1,1,1,0.3,-1
43.791667,0.078083,0.38406,7.557385,0.888889,1.848829,0.083333,7.473156,2.974493,-1.61594,0.028313,0.215262,0.45409,0.373307,0.350783,1,0,0.5,2,2,2,0.1,-1
71.2,0.064414,0.339355,7.726302,0.909091,1.513791,0.1,4.909306,3.003702,-1.660645,0,0.164286,0.623754,0.590107,0.564976,12,0,0,1,1,1,0.1,-1
41.222222,0.064461,0.398094,7.949327,0.9,0.828892,0.185185,7.26103,3.076103,-1.601906,0.03474,0.09953,0.61735,0.570992,0.539028,0,2.5,5,2,2,1,0.1,-1
72.428571,0.086553,0.315319,7.887551,0.875,0.724631,0.142857,7.707051,2.939829,-1.684681,0,0.231043,0.891078,0.891078,0.865032,0,4,5,1,1,1,0.125,-1
34.777778,0.081447,0.271536,7.288488,0.9,0.914876,0.296296,9.623538,2.925853,-1.728464,0.104079,0.244823,1.361927,1.318387,0.655675,4,4.333333,6,3,3,2,0.1,-1
32.666667,0.073309,0.376211,7.147511,1,1.199307,0.111111,4.685257,3.04411,-1.623789,0,0.13208,0.672802,0.627751,0.586892,0,0,0,1,1,1,0.111111,-1
46.277778,0.079403,0.348571,7.52473,0.947368,1.382341,0.111111,4.760985,2.972209,-1.651429,0.019598,0.214141,0.333644,0.308022,0.302727,2.5,2,0,2,2,2,0.2,-1
33.454545,0.049145,0.27528,7.442575,0.916667,1.24379,0.121212,3.452121,2.951143,-1.72472,0.012897,0.234205,0.891371,0.567049,0.524322,2.5,3,0,2,1,1,0.2,-1
50,0.086614,0.306227,8.025199,0.714286,1.990806,0.133333,3.735562,2.940676,-1.693773,0.010913,0.214092,0.841879,0.623754,0.590107,0,0,3,2,1,1,0.1,-1
42.75,0.052607,0.320937,7.627759,0.888889,2.747063,0.083333,3.199114,2.93565,-1.679063,0.007845,0.248125,0.360471,0.360471,0.35311,2.666667,0,0,3,1,1,0.2,-1
38.555556,0.081691,0.273044,7.841547,0.9,0.961264,0.111111,6.857294,3.010571,-1.726956,0,0.164794,0.655675,0.627751,0.578658,0,0,0,1,1,1,0.1,-1
63.111111,0.060517,0.253094,7.954086,0.818182,1.104455,0.111111,5.130234,2.870951,-1.746906,0,0.294662,0.69306,0.672802,0.672802,0,5,5,1,1,1,0.1,-1
60.4,0.067231,0.319313,8.031868,0.769231,2.533421,0.1,3.110518,2.915151,-1.680687,0,0.259428,0.623754,0.605522,0.590107,2,2,8,1,1,1,0.1,-1
47.37037,0.073127,0.315167,7.923747,0.870968,2.231797,0.074074,3.603279,3.015957,-1.684833,0.0163,0.163331,0.23102,0.23102,0.23102,2,1,0,2,2,2,0.2,-1
30,0.088062,0.296184,7.853442,0.875,0.887654,0.190476,4.891964,3.028639,-1.703816,0.02341,0.140523,0.865032,0.823934,0.823934,1,0,1,2,1,1,0.375,-1
75.047619,0.095858,0.282493,7.809885,0.84,3.455282,0.126984,3.048868,2.793634,-1.717507,0.044066,0.390185,0.403435,0.337421,0.323108,7.5,21,0,4,2,2,0.3,-1
22.571429,0.041282,0.191422,7.571072,0.875,0.765459,0.142857,11.41427,2.816308,-1.808578,0,0.339915,0.823934,0.67942,0.661158,4,4,2,1,1,1,0.125,-1
43.517241,0.07914,0.308978,7.916985,0.828571,2.996215,0.08046,5.297149,2.936483,-1.691022,0.042264,0.232139,0.369798,0.215088,0.203485,1,2,2,3,2,2,0.4,-1
48,0.091049,0.342764,8.741264,0.666667,0.953983,0.125,6.710327,2.982335,-1.657236,0,0.187107,0.779693,0.779693,0.720942,11,0,11,1,1,1,0.2,-1
34.733333,0.085021,0.313563,7.526454,0.882353,2.542293,0.133333,3.780912,2.954898,-1.686437,0.030827,0.224894,0.403681,0.369574,0.357472,2.5,0.5,0,2,2,2,0.2,-1
76.777778,0.061882,0.28203,7.656022,0.9,2.355575,0.148148,3.461113,2.865577,-1.71797,0.007812,0.292846,0.69306,0.69306,0.69306,2,4,4,2,1,1,0.2,-1
45.375,0.07979,0.32347,7.680021,1,1.080212,0.125,4.532774,2.889549,-1.67653,0,0.270796,0.756903,0.737634,0.70622,2,2,0,1,1,1,0.125,-1
42.641026,0.078834,0.321249,7.653661,0.975,1.569438,0.076923,3.725645,2.899227,-1.678751,0.03413,0.283305,0.212737,0.159937,0.159937,3.666667,5.666667,1.666667,3,3,3,0.2,-1
37.058824,0.051263,0.265506,8.244634,0.772727,3.496337,0.117647,3.218677,2.949714,-1.734494,0.023772,0.243254,0.382572,0.366914,0.355137,3,3,3,2,2,2,0.2,-1
71.3,0.069646,0.345662,8.359718,0.714286,1.115305,0.1,5.418355,2.909674,-1.654338,0,0.279619,0.590107,0.590107,0.576754,29,0,29,1,1,1,0.1,-1
56.285714,0.048782,0.352504,7.990096,0.777778,1.43285,0.142857,4.284041,2.974938,-1.647496,0,0.199165,0.891078,0.865032,0.865032,13,13,13,1,1,1,0.111111,-1
46.363636,0.04577,0.29839,7.256804,1,0.92618,0.121212,6.043849,2.903702,-1.70161,0.010432,0.269841,1.072922,0.567049,0.567049,1.5,1,5,2,1,1,0,-1
67.777778,0.064166,0.296606,7.324712,1,1.040725,0.222222,6.709836,3.04411,-1.703394,0.035988,0.13208,1.191572,0.907951,0.655675,9.5,10.5,1,2,2,2,0.111111,-1
37.142857,0.057488,0.276696,8.183036,0.7,1.233582,0.142857,4.082967,2.98477,-1.723304,0,0.187135,0.891078,0.708087,0.617231,1,9,9,1,1,1,0.1,-1
43.705882,0.060078,0.324258,7.921913,0.772727,2.971193,0.078431,4.409173,2.969493,-1.675742,0.008371,0.221009,0.456081,0.366914,0.339267,2.5,0,0,2,1,1,0.3,-1
49.1,0.058412,0.263424,7.853781,0.769231,3.329148,0.166667,3.804854,2.992856,-1.736576,0.020407,0.19135,0.803668,0.623754,0.623754,3.5,3.5,3,2,2,1,0.1,-1
30.272727,0.058341,0.231308,8.225699,0.733333,2.510104,0.121212,5.113744,2.51897,-1.768692,0.016321,0.631395,0.596842,0.524322,0.461308,6,0,2,2,1,1,0.3,-1
47.75,0.080735,0.2596,7.70164,0.888889,0.917289,0.208333,5.058077,2.905765,-1.7404,0.030547,0.266249,0.588936,0.559961,0.555723,0.5,0.5,2,2,2,1,0.111111,-1
64.9375,0.07198,0.345563,7.73812,0.842105,1.630769,0.125,4.998625,2.981662,-1.654437,0.029253,0.195797,0.389846,0.389846,0.378451,12.5,5,4,2,2,2,0.2,-1
58,0.08506,0.347459,7.339798,1,1.962942,0.066667,3.257961,2.919372,-1.652541,0,0.264527,0.415836,0.384503,0.384503,7,4,7,1,1,1,0.1,-1
41.333333,0.10187,0.287866,8.312887,0.666667,2.024111,0.222222,3.236231,2.927451,-1.712134,0.025884,0.237521,1.039591,0.941626,0.80041,3,0,0,2,1,1,0.222222,-1
39,0.049862,0.334649,8.0335,1,1.624089,0.125,3.656137,2.910992,-1.665351,0,0.254902,0.756903,0.720942,0.660254,0,0,2,1,1,1,0.25,-1
30.125,0.070041,0.453541,7.238611,1,1.686456,0.125,3.800629,3.013071,-1.546459,0,0.161924,0.756903,0.756903,0.529508,0,0,0,1,1,1,0.125,-1
40.25,0.059642,0.334635,7.720507,1,1.171113,0.125,3.954346,2.889549,-1.665365,0,0.270796,0.737634,0.737634,0.70622,6,6,0,1,1,1,0.25,-1
57.888889,0.106135,0.2814,7.906289,0.75,2.023512,0.185185,4.145204,2.915196,-1.7186,0.047221,0.252178,1.138721,0.655675,0.640838,5.666667,2.5,7,3,2,1,0.4,-1
88.375,0.04469,0.380372,7.914965,0.8,1.48159,0.166667,3.44972,3.076103,-1.619628,0.009664,0.09953,0.779693,0.779693,0.756903,0.5,3,5,2,1,1,0.1,-1
46.655172,0.064985,0.330793,7.783424,0.878788,2.001337,0.103448,4.399805,3.058668,-1.669207,0.042151,0.112174,0.256173,0.215088,0.208801,0,0.666667,4.333333,3,3,3,0.2,-1
43,0.075432,0.304788,8.098026,0.666667,1.149044,0.222222,4.172191,2.927451,-1.695212,0.020544,0.237521,1.108397,0.983512,0.880339,0,6,0,2,1,1,0.111111,-1
52,0.060211,0.221738,7.562895,0.88,0.845636,0.136364,5.268516,2.829495,-1.778262,0.053317,0.367081,0.421141,0.369345,0.283525,1.166667,2.5,1,6,2,2,0.2,-1
46.166667,0.050368,0.329922,8.304981,0.75,1.486982,0.166667,5.068899,3.057476,-1.670078,0,0.116664,1.039591,0.961257,0.961257,0,0,0,1,1,1,0.125,-1
45.153846,0.041745,0.261104,8.126037,0.722222,2.404162,0.076923,3.724081,2.745085,-1.738896,0,0.439905,0.479811,0.443657,0.434597,0,0,2,1,1,1,0.1,-1
61.384615,0.107867,0.217951,7.968846,0.866667,1.588248,0.179487,4.571277,2.631052,-1.782049,0.042815,0.528243,0.788346,0.771349,0.479811,4.333333,5,0,3,2,2,0.8,-1
26.714286,0.022098,0.224585,7.650906,0.875,0.720588,0.142857,10.455194,2.910992,-1.775415,0,0.254902,0.823934,0.778441,0.67942,2,1,1,1,1,1,0.125,-1
44.666667,0.085463,0.338133,8.301419,0.666667,1.755212,0.333333,4.89031,2.974938,-1.661867,0.068297,0.199165,1.403132,1.009204,0.961257,2.333333,0,7,3,2,1,0.111111,-1
54.875,0.088738,0.404584,7.341215,1,1.198689,0.166667,3.909158,2.984234,-1.595416,0.011458,0.185783,1.386099,0.779693,0.779693,0,0,7,2,2,1,0.125,-1
37.181818,0.065317,0.137403,7.808362,0.846154,0.488489,0.121212,15.063211,2.422675,-1.862597,0.012254,0.682578,0.901202,0.567049,0.567049,1.5,0,0,2,1,1,0.4,-1
46,0.04851,0.356489,7.68108,0.875,1.041825,0.142857,5.596447,3.057476,-1.643511,0,0.116664,0.891078,0.823934,0.792057,0,3,11,1,1,1,0.25,-1
29.083333,0.066911,0.421085,7.792959,0.8,1.669084,0.111111,3.126796,2.950826,-1.578915,0.013588,0.225743,0.519795,0.504602,0.45409,0,0,0,2,1,1,0.1,-1
42.277778,0.068138,0.283075,7.500528,0.9,1.665139,0.111111,4.779014,2.801128,-1.716925,0.024124,0.38055,0.358001,0.348606,0.34653,2,1.5,4,2,2,2,0.6,-1
91.636364,0.060421,0.364568,7.644682,0.916667,2.803426,0.121212,3.241362,3.005679,-1.635432,0.005705,0.165994,1.134099,0.567049,0.567049,6.5,3,0,2,1,1,0.1,-1
46,0.051158,0.262739,8.313034,0.769231,1.431834,0.166667,4.120496,2.901947,-1.737261,0.022245,0.269302,0.623754,0.623754,0.603733,2,5.5,7,2,2,1,0.1,-1
46.857143,0.086167,0.367846,8.165031,0.875,1.087757,0.142857,3.472385,3.057476,-1.632154,0,0.116664,0.865032,0.823934,0.823934,5,1,5,1,1,1,0.125,-1
51.454545,0.078703,0.32473,7.779241,0.846154,2.705194,0.151515,3.803346,3.027169,-1.67527,0.019184,0.151135,0.567049,0.504036,0.504036,4,2.5,0,2,2,1,0.1,-1
27.3125,0.082786,0.191444,7.606233,0.888889,0.913828,0.125,8.419205,2.454676,-1.808556,0.032826,0.666748,0.417015,0.415649,0.389846,0.5,0,6,2,2,2,0.2,-1
49.5,0.035533,0.243361,7.196441,1,1.430315,0.125,4.008709,2.984234,-1.756639,0,0.185783,0.779693,0.720942,0.681136,0,1,1,1,1,1,0.125,-1
42.9,0.093067,0.34407,7.744313,0.909091,1.66471,0.1,3.61451,2.765957,-1.65593,0,0.394269,0.605522,0.590107,0.590107,0,4,4,1,1,1,0.1,-1
53.238095,0.058486,0.350185,7.67733,0.84,1.54222,0.174603,5.519261,2.957864,-1.649815,0.076798,0.209671,0.411024,0.380742,0.297026,0.666667,1.333333,1,6,3,3,0.1,-1
34.8,0.081808,0.29243,7.293234,0.9375,1.367104,0.155556,4.544167,2.908493,-1.70757,0.054559,0.275361,0.495269,0.403681,0.403681,3,3,1.5,3,2,2,0.2,-1
74,0.072726,0.339783,7.758441,0.818182,1.283303,0.148148,3.835641,2.846439,-1.660217,0.008341,0.316358,0.69306,0.69306,0.655675,1.5,1,1,2,1,1,0.1,-1
41.695652,0.056689,0.375464,7.535267,0.92,1.679909,0.057971,4.669521,2.929108,-1.624536,0.00559,0.264634,0.271198,0.256568,0.256568,2,7,0,2,1,1,0.2,-1
26.75,0.06368,0.319097,8.254633,0.727273,1.566555,0.125,5.117068,3.108695,-1.680903,0,0.064678,0.779693,0.756903,0.737634,1,1,0,1,1,1,0.1,-1
50.526316,0.082575,0.205233,7.453525,0.95,1.806533,0.105263,3.692799,2.589897,-1.794767,0.021081,0.569046,0.508738,0.328292,0.318696,2,1.5,2,4,2,1,0.5,-1
53.727273,0.108818,0.216794,7.899298,0.785714,1.843556,0.181818,3.391823,2.783735,-1.783206,0.030397,0.385789,0.922617,0.513614,0.504036,5.333333,6.333333,1.5,3,3,2,0.2,-1
53.470588,0.070853,0.383134,7.846223,0.944444,2.345395,0.098039,3.165682,2.921192,-1.616866,0.014696,0.240741,0.366914,0.366914,0.366914,8,13.5,5,3,2,1,0.1,-1
54.375,0.07101,0.342823,7.466998,1,1.005978,0.166667,4.356001,3.057476,-1.657177,0.011198,0.116664,0.756903,0.756903,0.737634,11.333333,0,4,3,1,1,0.25,-1
75.222222,0.071578,0.366245,7.49135,1,1.166119,0.111111,5.98456,2.821888,-1.633755,0,0.331245,0.69306,0.655675,0.655675,32,1,32,1,1,1,0.222222,-1
42.777778,0.081388,0.25846,7.710346,0.818182,0.664087,0.185185,8.408403,2.946439,-1.74154,0.024485,0.210802,0.69306,0.640838,0.640838,1,1,0,2,2,1,0.3,-1
36.8,0.077449,0.304577,7.850075,1,1.437881,0.133333,4.424846,2.803509,-1.695423,0.030198,0.358229,0.415836,0.415836,0.403681,2.5,2.5,2.5,2,2,2,0.2,-1
39.545455,0.071415,0.281477,7.784065,0.916667,1.203499,0.090909,6.013904,2.982335,-1.718523,0,0.187107,0.567049,0.550475,0.550475,0,3,0,1,1,1,0.1,-1
